2024-01-12 at 14:45:59 | INFO | Creating the Mismatch Database
2024-01-12 at 14:47:57 | INFO | Created: pan-ebola-1000-0.005/work/mismatch.db
2024-01-12 at 14:48:07 | INFO | Read in MSA: all-ebola.align	seqs:2752	cols:21142
2024-01-12 at 15:02:55 | DEBUG | FKmer: 18	WalksOut
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15629	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15630	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15631	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15632	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15633	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15634	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15635	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15636	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15637	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15638	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15639	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15640	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15641	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15642	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15643	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15644	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15645	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15646	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15647	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15648	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15649	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15650	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15651	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15652	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15653	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15654	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15655	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15656	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15657	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15658	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15659	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15660	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15661	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15662	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15663	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15664	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15665	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15666	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15667	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15668	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15669	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15670	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15671	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15672	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15673: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15674: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15675	DimerFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15676: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15677: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15678: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15679	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15680	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15681	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15682: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15683: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15684: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15685	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15686: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15687: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15688: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15689: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15690	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15691: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15692	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15693	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15694	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15695	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15696	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15697	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15698	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15699	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15700	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15701	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15702	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15703	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15704	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15705	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15706	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15707	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15708	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15709	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15710	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15711	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15712: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15713: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15714: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15715: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15716: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15717: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15718: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15719	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15720	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15721	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15722	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15723	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15724	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15725	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15726: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15727: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15728: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15729: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15730	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15731	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15732	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15733	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15734	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15735	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15736	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15737	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15738	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15739	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15740	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15741	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15742	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15743	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15744	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15745	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15746	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15747	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15748	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15749	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15750	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15751	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15752	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15753	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15754	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15755	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15756	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15757	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15758	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15759	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15760	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15761	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15762	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15763	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15764	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15765	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15766	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15767	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15768	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15769	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15770	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15771: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15772: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15773: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15774: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15775: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15776: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15777	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15778: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15779: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15780	DimerFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15781: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15782: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15783: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15784: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15785: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15786	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15787	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15788	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15789	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15790	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15791	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15792	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15793	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15794	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15795	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15796	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15797	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15798	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15799	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15800	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15801	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15802	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15803	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15804	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15805	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15806	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15807	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15808	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15809	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15810	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15811	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15812	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15813	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15814	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15815	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15816	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15817	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15818	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15819: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15820: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15821	DimerFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15822	DimerFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15823	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15824	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15825	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15826	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15827	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15828	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15829	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15830	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15831	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15832	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15833	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15834	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15835	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15836	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15837	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15838	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15839	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15840	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15841	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15842	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15843	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15844	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15845	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15846	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15847	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15848	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15849	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15850	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15851	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15852	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15853	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15854: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15855	DimerFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15856: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15857	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15858	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15859	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15860	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15861	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15862	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15863	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15864	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15865	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15866	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15867	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15868	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15869: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15870	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15871	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15872	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15873	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15874	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15875	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15876	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15877	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15878	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15879	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15880	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15881	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15882	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15883	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15884	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15885	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15886	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15887	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15888	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15889: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15890: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15891: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15892: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15893: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15894: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15895: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15896: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15897: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15898: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15899: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15900: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15901: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15902	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15903	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15904	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15905	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15906	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15907	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15908	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15909	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15910	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15911	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15912	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15913	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15914	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15915	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15916	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15917	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15918	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15919	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15920	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15921	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15922: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15923: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15924: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15925: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15926: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15927: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15928: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15929: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15930: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15931: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15932: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15933: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15934: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15935: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15936	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15937	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15938	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15939	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15940	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15941	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15942	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15943	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15944	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15945	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15946	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15947	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15948	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15949	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15950	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15951	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15952	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15953	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15954	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15955	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15956	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15957	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15958	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15959	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15960	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15961	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15962	ThermoFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15963	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15964	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15965	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15966	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15967	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15968	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15969	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15970	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15971	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15972	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15973	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15974	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15975	DimerFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15976: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15977: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15978: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15979: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15980: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15981: AllPass
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15982	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15983	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15984	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15985	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15986	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15987	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15988	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15989	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15990	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15991	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15992	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15993	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15994	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15995	HairpinFail
2024-01-12 at 15:02:57 | DEBUG | RKmer: 15996	HairpinFail
